environment_seed,outcome,success,soldier_caught,unsafe_intercept,timeout,total_steps,detection_step,detection_time_seconds,post_detection_steps,intercept_step,intercept_time_seconds,min_enemy_soldier_dist,physical_limit_violations,mean_tracking_error,final_tracking_error,tracking_rmse,n_tracking_samples,optimizer_fallback_count,measurement_fallback_count,lead_init_count,pursuit_init_count,n_policy_calls,n_post_detection_decisions,instance_id,instance_name,family,training_seed
77091,soldier_caught,0,1,0,0,395,373,186.5,22,,,1.9571599960327148,0,0.9984391506599344,0.9551634192466736,1.0976879324916269,23,0,0,21,1,395,22,rmpc,rmpc,RMPC,
77092,intercepted,1,0,0,0,184,81,40.5,103,184.0,92.0,4.623922824859619,0,1.1152788423574889,1.251449465751648,1.1891753089029609,104,0,0,102,1,184,103,rmpc,rmpc,RMPC,
77093,intercepted,1,0,0,0,122,121,60.5,1,122.0,61.0,4.338721752166748,0,1.0901651978492737,1.1740280389785767,1.0933860867616823,2,0,0,0,1,122,1,rmpc,rmpc,RMPC,
77094,intercepted,1,0,0,0,272,63,31.5,209,272.0,136.0,4.238061904907227,0,1.0896344289183617,1.413474678993225,1.1840425997997839,210,0,0,208,1,272,209,rmpc,rmpc,RMPC,
77095,intercepted,1,0,0,0,502,466,233.0,36,502.0,251.0,3.409508466720581,0,1.1225767651119747,1.2451635599136353,1.2255054559084715,37,0,0,35,1,502,36,rmpc,rmpc,RMPC,
77096,unsafe_intercept,0,0,1,0,274,273,136.5,1,,,2.6760807037353516,0,0.78854700922966,0.942557156085968,0.8034460225178435,2,0,0,0,1,274,1,rmpc,rmpc,RMPC,
77097,intercepted,1,0,0,0,64,58,29.0,6,64.0,32.0,3.7337186336517334,0,1.0349964499473572,0.7233158946037292,1.0630170946393023,7,0,0,5,1,64,6,rmpc,rmpc,RMPC,
77098,soldier_caught,0,1,0,0,604,145,72.5,459,,,1.2558188438415527,0,1.1504005773235921,1.4325783252716064,1.2443432342088014,460,0,0,457,2,604,459,rmpc,rmpc,RMPC,
77099,intercepted,1,0,0,0,295,66,33.0,229,295.0,147.5,2.401082992553711,0,1.1637977191935416,0.8940787315368652,1.252597327542176,230,0,0,228,1,295,229,rmpc,rmpc,RMPC,
77100,intercepted,1,0,0,0,1216,977,488.5,239,1216.0,608.0,3.2852377891540527,0,1.1590744839360316,1.1214333772659302,1.2546709889432905,240,0,0,238,1,1216,239,rmpc,rmpc,RMPC,
77101,soldier_caught,0,1,0,0,664,450,225.0,214,,,1.509179949760437,0,1.1313456890194915,1.2687095403671265,1.2248778635093616,215,0,0,212,2,664,214,rmpc,rmpc,RMPC,
77102,intercepted,1,0,0,0,185,79,39.5,106,185.0,92.5,4.837916374206543,0,1.155877089667543,0.8693851828575134,1.2374555519607011,107,0,0,105,1,185,106,rmpc,rmpc,RMPC,
77103,intercepted,1,0,0,0,97,10,5.0,87,97.0,48.5,2.167374610900879,0,1.029423484240066,0.9438141584396362,1.1053627639123658,88,0,0,86,1,97,87,rmpc,rmpc,RMPC,
