environment_seed,outcome,success,soldier_caught,unsafe_intercept,timeout,total_steps,detection_step,detection_time_seconds,post_detection_steps,intercept_step,intercept_time_seconds,min_enemy_soldier_dist,physical_limit_violations,mean_tracking_error,final_tracking_error,tracking_rmse,n_tracking_samples,optimizer_fallback_count,measurement_fallback_count,lead_init_count,pursuit_init_count,n_policy_calls,n_post_detection_decisions,instance_id,instance_name,family,training_seed
77945,intercepted,1,0,0,0,68,15,7.5,53,68.0,34.0,3.771641969680786,0,1.1629444217240368,0.8742775917053223,1.2671197421507203,54,0,0,52,1,68,53,rmpc,rmpc,RMPC,
77946,intercepted,1,0,0,0,207,12,6.0,195,207.0,103.5,2.5144340991973877,0,1.171093958068867,1.1856544017791748,1.261242279132084,196,0,0,194,1,207,195,rmpc,rmpc,RMPC,
77947,intercepted,1,0,0,0,17,8,4.0,9,17.0,8.5,6.479381561279297,0,1.0752552986145019,1.644443154335022,1.114183820187626,10,0,0,8,1,17,9,rmpc,rmpc,RMPC,
77948,intercepted,1,0,0,0,816,8,4.0,808,816.0,408.0,3.00557279586792,0,1.1294269506509873,0.5600982904434204,1.2253785645980262,809,0,0,807,1,816,808,rmpc,rmpc,RMPC,
77949,intercepted,1,0,0,0,235,9,4.5,226,235.0,117.5,2.692603826522827,0,1.1600431759189405,1.5021541118621826,1.2469976842695074,227,0,0,225,1,235,226,rmpc,rmpc,RMPC,
77950,soldier_caught,0,1,0,0,329,8,4.0,321,,,1.8520913124084473,0,1.1508247921740786,0.5820586085319519,1.2514257017572903,322,0,0,320,1,329,321,rmpc,rmpc,RMPC,
77951,intercepted,1,0,0,0,375,12,6.0,363,375.0,187.5,4.948594570159912,0,1.137556476948353,0.49221518635749817,1.2337571371994114,364,0,0,362,1,375,363,rmpc,rmpc,RMPC,
77952,intercepted,1,0,0,0,55,13,6.5,42,55.0,27.5,4.221855640411377,0,0.9542337392651757,0.79196697473526,1.0434738501604937,43,0,0,41,1,55,42,rmpc,rmpc,RMPC,
77953,intercepted,1,0,0,0,425,91,45.5,334,425.0,212.5,5.279991149902344,0,1.146058532373229,2.0373198986053467,1.2385280760620672,335,0,0,333,1,425,334,rmpc,rmpc,RMPC,
77954,intercepted,1,0,0,0,31,17,8.5,14,31.0,15.5,9.37662410736084,0,1.1854979167381923,0.504086971282959,1.3117533022571826,15,0,0,13,1,31,14,rmpc,rmpc,RMPC,
77955,intercepted,1,0,0,0,12,10,5.0,2,12.0,6.0,6.896936416625977,0,0.592107484738032,0.9066300988197327,0.6425875488157261,3,0,0,1,1,12,2,rmpc,rmpc,RMPC,
77956,intercepted,1,0,0,0,309,10,5.0,299,309.0,154.5,5.168478012084961,0,1.0889052391797305,1.4003487825393677,1.186732120620382,300,0,0,298,1,309,299,rmpc,rmpc,RMPC,
77957,intercepted,1,0,0,0,759,55,27.5,704,759.0,379.5,3.2694270610809326,0,1.1525941963208484,1.1336725950241089,1.2494939804832705,705,0,0,703,1,759,704,rmpc,rmpc,RMPC,
77958,soldier_caught,0,1,0,0,151,9,4.5,142,,,1.2761006355285645,0,1.1515725320660986,2.179316997528076,1.2401488489262644,143,0,0,141,1,151,142,rmpc,rmpc,RMPC,
77959,intercepted,1,0,0,0,15,13,6.5,2,15.0,7.5,8.417695045471191,0,1.3226395448048909,1.823064923286438,1.372146921197056,3,0,0,1,1,15,2,rmpc,rmpc,RMPC,
77960,soldier_caught,0,1,0,0,15,13,6.5,2,,,1.9457533359527588,0,1.2171987692515056,1.349359154701233,1.287491315471901,3,0,0,1,1,15,2,rmpc,rmpc,RMPC,
77961,soldier_caught,0,1,0,0,250,19,9.5,231,,,1.7267740964889526,0,1.2007186958116705,1.7920881509780884,1.3096279389779049,232,0,0,230,1,250,231,rmpc,rmpc,RMPC,
77962,intercepted,1,0,0,0,47,8,4.0,39,47.0,23.5,6.955721378326416,0,1.068073601461947,1.049399733543396,1.1543657599826582,40,0,0,38,1,47,39,rmpc,rmpc,RMPC,
77963,intercepted,1,0,0,0,118,16,8.0,102,118.0,59.0,2.5319907665252686,0,1.2562071989172872,1.7870359420776367,1.380431327790609,103,0,0,101,1,118,102,rmpc,rmpc,RMPC,
77964,intercepted,1,0,0,0,283,11,5.5,272,283.0,141.5,2.171799421310425,0,1.129299161907954,1.1653825044631958,1.2219462691941851,273,0,0,271,1,283,272,rmpc,rmpc,RMPC,
77965,intercepted,1,0,0,0,22,13,6.5,9,22.0,11.0,3.1601614952087402,0,1.0155403167009354,1.8405228853225708,1.1265297147745743,10,0,0,8,1,22,9,rmpc,rmpc,RMPC,
77966,soldier_caught,0,1,0,0,329,16,8.0,313,,,1.9363042116165161,0,1.119494221107975,1.1560603380203247,1.2287834303301381,314,0,0,311,2,329,313,rmpc,rmpc,RMPC,
77967,intercepted,1,0,0,0,403,14,7.0,389,403.0,201.5,4.832764148712158,0,1.1039414916283046,0.7094920873641968,1.1985333266634806,390,0,0,388,1,403,389,rmpc,rmpc,RMPC,
77968,intercepted,1,0,0,0,122,12,6.0,110,122.0,61.0,11.178293228149414,0,1.1146807616895384,1.146492600440979,1.2034409754871587,111,0,0,109,1,122,110,rmpc,rmpc,RMPC,
77969,soldier_caught,0,1,0,0,191,11,5.5,180,,,0.879784107208252,0,1.130789199257424,0.5594977140426636,1.2238074334431706,181,0,0,179,1,191,180,rmpc,rmpc,RMPC,
77970,intercepted,1,0,0,0,285,13,6.5,272,285.0,142.5,3.485069751739502,0,1.0979218797915147,1.0238964557647705,1.2024133436700595,273,0,0,271,1,285,272,rmpc,rmpc,RMPC,
77971,intercepted,1,0,0,0,14,11,5.5,3,14.0,7.0,10.073629379272461,0,0.5489859730005264,0.564358115196228,0.5637809092724897,4,0,0,2,1,14,3,rmpc,rmpc,RMPC,
77972,intercepted,1,0,0,0,42,10,5.0,32,42.0,21.0,3.3502039909362793,0,1.178822549906644,2.042795181274414,1.259205554184233,33,0,0,31,1,42,32,rmpc,rmpc,RMPC,
77973,intercepted,1,0,0,0,68,7,3.5,61,68.0,34.0,2.0053553581237793,0,1.1709053824024815,0.7395662665367126,1.229829082036402,62,0,0,60,1,68,61,rmpc,rmpc,RMPC,
77974,intercepted,1,0,0,0,9,7,3.5,2,9.0,4.5,5.076935291290283,0,1.3346906503041585,1.1807225942611694,1.3391610439575978,3,0,0,1,1,9,2,rmpc,rmpc,RMPC,
77975,intercepted,1,0,0,0,169,8,4.0,161,169.0,84.5,4.810327053070068,0,1.1222776484526233,0.7677556872367859,1.2362296738252228,162,0,0,160,1,169,161,rmpc,rmpc,RMPC,
77976,intercepted,1,0,0,0,364,12,6.0,352,364.0,182.0,2.437030792236328,0,1.1415726457835933,1.464877963066101,1.2462646684428242,353,0,0,351,1,364,352,rmpc,rmpc,RMPC,
77977,intercepted,1,0,0,0,224,11,5.5,213,224.0,112.0,2.1999027729034424,0,1.0813547086283983,1.5737031698226929,1.1849017190731692,214,0,0,212,1,224,213,rmpc,rmpc,RMPC,
77978,soldier_caught,0,1,0,0,172,11,5.5,161,,,1.9661906957626343,0,1.193750041042581,0.9563552141189575,1.305149607860946,162,0,0,159,2,172,161,rmpc,rmpc,RMPC,
77979,soldier_caught,0,1,0,0,84,16,8.0,68,,,1.2865009307861328,0,1.16163967528205,0.45199379324913025,1.2525541046684963,69,0,0,67,1,84,68,rmpc,rmpc,RMPC,
77980,intercepted,1,0,0,0,169,14,7.0,155,169.0,84.5,2.996971368789673,0,1.1377656913529604,1.3651225566864014,1.2259284384729867,156,0,0,154,1,169,155,rmpc,rmpc,RMPC,
77981,intercepted,1,0,0,0,131,10,5.0,121,131.0,65.5,2.064000129699707,0,1.0913446105283793,2.4147253036499023,1.1823110957781682,122,0,0,120,1,131,121,rmpc,rmpc,RMPC,
77982,soldier_caught,0,1,0,0,1034,13,6.5,1021,,,1.6332899332046509,0,1.1422311775386333,1.203779697418213,1.2402042842718264,1022,0,0,1020,1,1034,1021,rmpc,rmpc,RMPC,
77983,unsafe_intercept,0,0,1,0,11,9,4.5,2,,,2.958263874053955,0,0.9880018730958303,1.645721435546875,1.1102008016036546,3,0,0,1,1,11,2,rmpc,rmpc,RMPC,
77984,intercepted,1,0,0,0,293,16,8.0,277,293.0,146.5,7.354159832000732,0,1.1939274635460737,2.424811601638794,1.2925425844194016,278,0,0,276,1,293,277,rmpc,rmpc,RMPC,
77985,intercepted,1,0,0,0,27,8,4.0,19,27.0,13.5,10.899182319641113,0,1.0448429346084596,1.1387962102890015,1.1183959925268143,20,0,0,18,1,27,19,rmpc,rmpc,RMPC,
77986,soldier_caught,0,1,0,0,148,47,23.5,101,,,1.2881035804748535,0,1.1172739807881562,1.2194749116897583,1.208303743726664,102,0,0,100,1,148,101,rmpc,rmpc,RMPC,
77987,intercepted,1,0,0,0,10,8,4.0,2,10.0,5.0,3.684048652648926,0,1.4483567674954732,1.886864185333252,1.5797456804913623,3,0,0,1,1,10,2,rmpc,rmpc,RMPC,
77988,intercepted,1,0,0,0,85,11,5.5,74,85.0,42.5,6.811862945556641,0,1.0366671298940977,1.6714776754379272,1.1333796731865589,75,0,0,73,1,85,74,rmpc,rmpc,RMPC,
77989,soldier_caught,0,1,0,0,36,10,5.0,26,,,1.03912353515625,0,1.1006745353892997,0.5559370517730713,1.1931003916634257,27,0,0,25,1,36,26,rmpc,rmpc,RMPC,
77990,intercepted,1,0,0,0,127,9,4.5,118,127.0,63.5,8.753022193908691,0,1.137765153866856,1.0438977479934692,1.2300345427252755,119,0,0,117,1,127,118,rmpc,rmpc,RMPC,
77991,intercepted,1,0,0,0,60,29,14.5,31,60.0,30.0,9.492833137512207,0,1.1338961580768228,1.0849575996398926,1.2616400288527225,32,0,0,30,1,60,31,rmpc,rmpc,RMPC,
77992,intercepted,1,0,0,0,529,51,25.5,478,529.0,264.5,9.08163833618164,0,1.135559596634608,1.187366247177124,1.2260298741181404,479,0,0,477,1,529,478,rmpc,rmpc,RMPC,
77993,intercepted,1,0,0,0,19,12,6.0,7,19.0,9.5,12.268401145935059,0,0.9933541566133499,1.1989285945892334,1.0232189718407323,8,0,0,6,1,19,7,rmpc,rmpc,RMPC,
77994,intercepted,1,0,0,0,384,18,9.0,366,384.0,192.0,2.559384822845459,0,1.0844439272172444,1.7157953977584839,1.1764604777101457,367,0,0,365,1,384,366,rmpc,rmpc,RMPC,
77995,intercepted,1,0,0,0,88,10,5.0,78,88.0,44.0,3.284771680831909,0,1.0928183562016185,0.8829541802406311,1.184599512635815,79,0,0,77,1,88,78,rmpc,rmpc,RMPC,
77996,intercepted,1,0,0,0,289,47,23.5,242,289.0,144.5,2.5939126014709473,0,1.1492552407116556,1.0391788482666016,1.2570639208175962,243,0,0,241,1,289,242,rmpc,rmpc,RMPC,
77997,intercepted,1,0,0,0,420,16,8.0,404,420.0,210.0,4.863239288330078,0,1.1494164345073112,0.5258607864379883,1.2499395837524783,405,0,0,402,2,420,404,rmpc,rmpc,RMPC,
77998,intercepted,1,0,0,0,43,9,4.5,34,43.0,21.5,2.5863590240478516,0,1.2032102022852216,0.5876067876815796,1.3028166914551946,35,0,0,33,1,43,34,rmpc,rmpc,RMPC,
77999,intercepted,1,0,0,0,591,13,6.5,578,591.0,295.5,6.5648112297058105,0,1.1218296166232729,1.164332389831543,1.2218002356977193,579,0,0,577,1,591,578,rmpc,rmpc,RMPC,
