candidate_id,environment_seed,outcome,success,soldier_caught,unsafe_intercept,timeout,total_steps,detection_step,detection_time_seconds,post_detection_steps,intercept_step,intercept_time_seconds,min_enemy_soldier_dist,physical_limit_violations,mean_tracking_error,final_tracking_error,tracking_rmse,n_tracking_samples,optimizer_fallback_count,measurement_fallback_count,lead_init_count,pursuit_init_count,n_policy_calls,n_post_detection_decisions
C1_FAST,71062,intercepted,1,0,0,0,142,9,4.5,133,142.0,71.0,5.3635573387146,0,1.0689379095252771,0.5494526624679565,1.1716163567672226,134,0,0,132,1,142,133
C1_FAST,71063,intercepted,1,0,0,0,10,8,4.0,2,10.0,5.0,4.4181437492370605,0,1.1001604596773784,1.2836285829544067,1.1694051348451784,3,0,0,1,1,10,2
C1_FAST,71064,soldier_caught,0,1,0,0,255,14,7.0,241,,,0.6484005451202393,0,1.1210509591605053,1.357059359550476,1.2307588006620527,242,0,0,240,1,255,241
C1_FAST,71065,intercepted,1,0,0,0,326,8,4.0,318,326.0,163.0,4.84335470199585,0,1.1816687347092971,1.2896482944488525,1.2840565387449325,319,0,0,317,1,326,318
C1_FAST,71066,intercepted,1,0,0,0,267,11,5.5,256,267.0,133.5,5.134528160095215,0,1.123977744422766,1.7155612707138062,1.2202500034220511,257,0,0,255,1,267,256
C1_FAST,71067,soldier_caught,0,1,0,0,360,9,4.5,351,,,1.977489948272705,0,1.128476148259572,0.32849785685539246,1.2304944885007274,352,0,0,350,1,360,351
C1_FAST,71068,intercepted,1,0,0,0,375,45,22.5,330,375.0,187.5,5.151561260223389,0,1.1065114748261846,0.6001046299934387,1.2031305505065935,331,0,0,329,1,375,330
C1_FAST,71069,intercepted,1,0,0,0,94,11,5.5,83,94.0,47.0,5.067063331604004,0,1.0175164487390291,0.6886074542999268,1.1020935137305972,84,0,0,82,1,94,83
C1_FAST,71070,intercepted,1,0,0,0,389,21,10.5,368,389.0,194.5,7.132985591888428,0,1.154445338398622,1.2201449871063232,1.2598950053335887,369,0,0,366,2,389,368
C1_FAST,71071,soldier_caught,0,1,0,0,12,10,5.0,2,,,1.8535982370376587,0,1.0512883464495342,0.950163722038269,1.0870619161978305,3,0,0,1,1,12,2
C1_FAST,71072,intercepted,1,0,0,0,542,14,7.0,528,542.0,271.0,5.422081470489502,0,1.110767364445616,1.2499895095825195,1.2060053257559245,529,0,0,527,1,542,528
C1_FAST,71073,intercepted,1,0,0,0,25,14,7.0,11,25.0,12.5,2.2667384147644043,0,0.8423615942398707,0.7168939113616943,0.9246730628780265,12,0,0,10,1,25,11
C1_FAST,71074,intercepted,1,0,0,0,300,21,10.5,279,300.0,150.0,8.629749298095703,0,1.1162611181714706,0.7376938462257385,1.2100021073292522,280,0,0,278,1,300,279
C1_FAST,71075,intercepted,1,0,0,0,355,9,4.5,346,355.0,177.5,5.039798736572266,0,1.1674831427998777,0.9792907238006592,1.2712146014645522,347,0,0,345,1,355,346
C1_FAST,71076,intercepted,1,0,0,0,28,9,4.5,19,28.0,14.0,6.182063579559326,0,1.205982756614685,1.0070587396621704,1.2836859147780748,20,0,0,18,1,28,19
C1_FAST,71077,soldier_caught,0,1,0,0,220,8,4.0,212,,,1.9673675298690796,0,1.1056037260822846,1.9977033138275146,1.211680993469379,213,0,0,211,1,220,212
C1_FAST,71078,intercepted,1,0,0,0,107,9,4.5,98,107.0,53.5,3.936516046524048,0,1.0814250457768488,0.8677611947059631,1.1890873312327241,99,0,0,97,1,107,98
C1_FAST,71079,intercepted,1,0,0,0,180,15,7.5,165,180.0,90.0,5.555676460266113,0,1.1469349274972835,1.5159454345703125,1.2338888442517153,166,0,0,164,1,180,165
C1_FAST,71080,intercepted,1,0,0,0,900,12,6.0,888,900.0,450.0,6.211043357849121,0,1.1529058123550078,0.9180701971054077,1.2534018994242817,889,0,0,887,1,900,888
C1_FAST,71081,intercepted,1,0,0,0,86,10,5.0,76,86.0,43.0,11.05406379699707,0,1.094631945545023,0.9183539152145386,1.2045426271176785,77,0,0,75,1,86,76
C1_FAST,71082,intercepted,1,0,0,0,268,35,17.5,233,268.0,134.0,7.220021724700928,0,1.1138546957164748,0.5593692064285278,1.200767534547643,234,0,0,232,1,268,233
C1_FAST,71083,soldier_caught,0,1,0,0,126,14,7.0,112,,,0.9210039377212524,0,1.1484645491680212,1.3564221858978271,1.2421879577643888,113,0,0,111,1,126,112
C1_FAST,71084,intercepted,1,0,0,0,749,14,7.0,735,749.0,374.5,7.706515312194824,0,1.136185306954481,2.292118787765503,1.233776538629572,736,0,0,734,1,749,735
C1_FAST,71085,intercepted,1,0,0,0,150,9,4.5,141,150.0,75.0,9.394549369812012,0,1.1447917031465282,2.077439546585083,1.2341559670143563,142,0,0,140,1,150,141
C1_FAST,71086,soldier_caught,0,1,0,0,86,33,16.5,53,,,1.753669023513794,0,1.1045473931978147,1.6595463752746582,1.22651114481731,54,0,0,52,1,86,53
C1_FAST,71087,intercepted,1,0,0,0,25,9,4.5,16,25.0,12.5,4.6588897705078125,0,1.1198456918492037,0.6313358545303345,1.2457184271148734,17,0,0,15,1,25,16
C1_FAST,71088,soldier_caught,0,1,0,0,82,37,18.5,45,,,1.1663812398910522,0,1.0922372794669608,1.4475396871566772,1.1839405080139773,46,0,0,44,1,82,45
C1_FAST,71089,intercepted,1,0,0,0,43,12,6.0,31,43.0,21.5,9.763132095336914,0,1.0431656558066607,1.3684604167938232,1.103595314818472,32,0,0,30,1,43,31
C1_FAST,71090,soldier_caught,0,1,0,0,136,14,7.0,122,,,0.4833243787288666,0,1.0944089701747506,0.8923642635345459,1.1819725130666294,123,0,0,121,1,136,122
C1_FAST,71091,intercepted,1,0,0,0,9,7,3.5,2,9.0,4.5,5.777123928070068,0,0.7301122546195984,0.4526781439781189,0.7940999931087565,3,0,0,1,1,9,2
C1_FAST,71092,intercepted,1,0,0,0,215,9,4.5,206,215.0,107.5,6.8714680671691895,0,1.1185301236340388,1.9215022325515747,1.226399666195239,207,0,0,205,1,215,206
C1_FAST,71093,intercepted,1,0,0,0,12,10,5.0,2,12.0,6.0,4.784893989562988,0,0.8993695676326752,0.25470036268234253,1.1921385821240322,3,0,0,1,1,12,2
